Time,Country Code,AG.LND.FRST.K2,AG.PRD.LVSK.XD,EG.ELC.RNWX.KH,EG.FEC.RNEW.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,SP.POP.GROW,SP.POP.TOTL,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
1982,TON,NaN,82.44,NaN,NaN,NaN,NaN,NaN,2401.23482763039,4.6494164910047,0.0877297155510589,96931,1.11459236995558,20931,21.594
1982,TTO,NaN,67.84,18000000,NaN,2329.88229600567,3533.0167481895,NaN,9091.82829107849,2.50355338476733,1.25619359249162,1157140,1.60821719968836,609269,52.653
1982,TUN,NaN,30.28,0,NaN,399.423684551891,479.801844203649,NaN,1883.06182722553,-2.953174310319,2.50269797457957,6914963,3.66084376743374,3579185,51.76
1982,TUR,NaN,42.14,0,NaN,544.24384979749,733.426585437198,NaN,4096.38315021151,1.38126850058826,2.12939776184688,45949991,6.05240601568505,21595117,46.997
1982,TUV,NaN,28.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.49999661223362,7993,4.29563611012467,2521,31.544
1982,TZA,NaN,31.21,0,NaN,34.4879361004398,402.473726485398,NaN,NaN,NaN,3.01572323218723,20499922,5.86599644098943,3158833,15.409
1982,UGA,NaN,31.99,NaN,NaN,NaN,NaN,NaN,359.040114469841,NaN,2.30660639946277,13880052,6.22428605653793,1130808,8.147
1982,UKR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.324039844197509,50384000,1.28887159790048,31693551,62.904
1982,URY,NaN,73.57,28000000,NaN,1029.1415563064,759.739418404112,NaN,7966.51932163151,-10.1548641040447,0.440889906878928,2979182,0.870189762398391,2566208,86.138
1982,USA,NaN,66.47,5122000000,NaN,9544.46094343532,7259.07889874991,NaN,30775.4413892534,-2.73456973098722,0.953317566163514,231664000,1.15881776860062,171528659,74.042
1982,UZB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.41914100002924,16735643,2.38970143317072,6821113,40.758
1982,VCT,NaN,96.24,NaN,NaN,NaN,NaN,NaN,2628.33109730977,3.72616209915415,0.721113801054903,108974,2.20445783589426,40269,36.953
1982,VEN,NaN,59.52,0,NaN,2069.17097642844,2170.59358047404,NaN,NaN,-4.71078304586308,2.73260084909625,16071654,3.4342156334061,12918717,80.382
1982,VGB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.57043190191432,11889,9.00885809745472,3018,25.389
1982,VIR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.215085041476705,100068,1.26734758632978,81947,81.891
1982,VNM,NaN,20.31,0,NaN,57.9161478794466,271.429635304605,NaN,NaN,NaN,2.45982318782963,55632153,2.78557042021794,10777061,19.372
1982,VUT,NaN,65.8,NaN,NaN,NaN,NaN,NaN,2537.82396737742,-0.377847479042899,2.33910147444407,123748,4.87432682861005,19191,15.508
1982,WLD,NaN,NaN,40590000000,NaN,1566.50121186823,1379.66915908498,NaN,5864.5567223452,-1.47888122756841,1.80901305351225,4602701335,2.77820970461767,1846593203,40.1336428862253
1982,WSM,NaN,73.04,NaN,NaN,NaN,NaN,NaN,2344.54768619123,NaN,0.417324031327844,166885,0.450419310810535,35380,21.2
1982,XKX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.91454475844351,1582000,NaN,NaN, 
1982,YEM,NaN,24.14,0,NaN,66.3473082036066,149.524446805261,NaN,NaN,NaN,3.5381246031762,9872292,5.65884981649617,1703069,17.251
1982,ZAF,NaN,49.5,0,NaN,3644.81594067928,2521.2766948494,NaN,5392.51519392274,-2.91973838087877,2.57905498141366,31022417,2.91804929652553,15125290,48.756
1982,ZMB,NaN,24.8,0,NaN,1086.88192620433,789.126517981657,NaN,1044.89867006715,-5.89773526475803,3.2257080666493,6090818,3.10268264045718,2424450,39.805
1982,ZWE,NaN,19.25,0,NaN,955.425235348427,850.204930768191,NaN,1603.72287869737,-1.27609751544875,3.88450668439283,7803855,6.19010635264591,1828365,23.429
1983, The BHS,NaN,41.47,NaN,NaN,NaN,NaN,NaN,26606.4197257541,1.66642452022924,1.8811766379094,236586,2.83406061111538,178114,75.285
1983,ABW,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.894334780580153,63683,0.866320763198559,32113,50.426
1983,AFG,NaN,68.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.36570774423119,9951449,2.07363255743081,1766084,17.747
1983,AGO,NaN,42.22,0,NaN,63.2767640500018,501.980066849152,NaN,2386.89713454092,0.498296559473289,3.61713653303378,9276707,8.06004264438732,2580873,27.821
1983,ALB,NaN,40.26,0,NaN,1070.69016441863,1000.12201296783,NaN,1799.87862140532,-1.01680217228552,2.12088533357751,2843960,2.89083719272096,982645,34.552
1983,AND,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31219.5554273388,-2.84618552648762,4.64210889889203,40432,5.29798339065798,38042,94.089
1983,ARE,NaN,15.81,0,NaN,7620.56672258261,7526.24332160068,NaN,86901.731296869,-10.1117633393283,5.7981806452141,1237572,5.52560535306458,993114,80.247
1983,ARG,NaN,68.6,150000000,NaN,1254.24067021916,1423.68097340459,NaN,9622.34731895272,2.73513003775881,1.55878211832102,29377137,2.0767873683058,24733787,84.194
1983,ARM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1266671586127,3238291,1.43912142970477,2159131,66.675
1983,ASM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.79507970941408,36735,4.69610928203713,28076,76.429
1983,ATG,NaN,209.31,NaN,NaN,NaN,NaN,NaN,7060.23527120705,5.07889165344932,0.270975908122697,65408,0.501232143298787,22801,34.86
1983,AUS,NaN,70.46,431000000,NaN,6356.00597448061,4547.90459228431,NaN,30674.1086414944,-3.55348639457499,1.36850145877848,15393472,1.33464532100515,13183123,85.641
1983,AUT,NaN,95.72,559000000,NaN,4827.48406156646,2843.40556816995,NaN,26725.1907228527,3.13962807993062,-0.161600981253917,7561910,-0.567951937555925,4902840,64.836
1983,AZE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.59552745530139,6459800,1.82348405841068,3432673,53.139
1983,BDI,NaN,61.38,NaN,NaN,NaN,NaN,NaN,375.677006285755,0.989196177471598,2.66363630011495,4726506,6.36025153718083,229236,4.85
1983,BEL,NaN,NaN,22000000,NaN,5043.97535594266,4156.25740701658,NaN,24555.480969759,0.319812264093457,-0.00794447069062125,9855520,0.0965557068644852,9435379,95.737
1983,BEN,NaN,51.02,0,NaN,35.4786234102341,344.248603508644,NaN,742.119327170863,-7.03384020143206,2.848290465701,4171526,5.23148358361917,1225761,29.384
1983,BFA,NaN,17.33,NaN,NaN,NaN,NaN,NaN,327.595560482512,-2.44363476545,2.81937459526064,7531184,9.5725360923054,813067,10.796
1983,BGD,NaN,30.94,0,NaN,27.8651950182523,101.874087585108,NaN,445.545846436963,1.03984481214312,2.77315177674919,91045478,5.32482082600139,15141773,16.631
1983,BGR,NaN,306.66,0,NaN,4582.12533745396,3370.13232378846,NaN,3776.74082304143,3.17252088190835,0.249546600825385,8939738,1.03720350328843,5685942,63.603
1983,BHR,NaN,12.85,0,NaN,5474.68698427757,8328.15510954315,NaN,17758.347520025,2.7614848039548,3.45729083193463,404772,3.70072021221301,351107,86.742
1983,BIH,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.896945337134023,4312521,1.78351565428499,1592743,36.933
1983,BLR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.683014021783473,9843000,2.49385987519765,5879814,59.736
1983,BLZ,NaN,36.75,NaN,NaN,NaN,NaN,NaN,2970.12564947283,-4.42823858695836,2.36279965125244,156053,1.9719116897117,76155,48.801
1983,BMU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80483.7350107827,1.13164813836153,0.86372294648436,55930,0.86372294648436,55930,100
1983,BOL,NaN,34.11,29000000,NaN,246.380268665593,418.165806731998,NaN,1787.05272718654,-6.0724283287048,2.13853594637472,6120620,4.25202925332052,2967644,48.486
1983,BRA,NaN,27.34,2985000000,NaN,1098.77759799269,868.990658462603,NaN,5613.61087280711,-5.08834639411371,2.24858708498709,130977370,3.54841898565849,89250599,68.142
1983,BRB,NaN,69.44,NaN,NaN,NaN,NaN,NaN,13073.8752952065,0.163121004984148,0.337012934494556,256505,-0.358643484999527,100755,39.28
1983,BRN,NaN,18.7,0,NaN,3146.63916770671,7110.86000106012,NaN,44077.3384186858,-2.83675006273972,3.37797612094646,207523,3.60767782588273,135718,65.399
1983,BTN,NaN,129.3,NaN,NaN,NaN,NaN,NaN,471.362279756364,7.0815175234931,3.080064547601,456033,7.97378059086555,53561,11.745
1983,BWA,NaN,66.74,0,NaN,587.338564386165,752.820026453804,NaN,2450.30773607187,9.12441503170072,3.61968099679856,1060717,14.4721272757358,230420,21.723
1983,CAF,NaN,28.78,NaN,NaN,NaN,NaN,NaN,526.172596384154,-9.13770862192331,1.10674041281781,2495097,2.06358602976769,869891,34.864
1983,CAN,NaN,75.25,2085000000,NaN,13457.0657913478,7076.52331814175,NaN,27431.5706896833,1.5921340960072,0.988487567147771,25366451,1.20045432152795,19287381,76.035
1983,CHE,NaN,95.97,396000000,NaN,6330.49338245799,3173.30757763205,NaN,59382.7014168699,0.208475193148288,0.428787920002408,6418773,0.348125139958558,4772101,74.346
1983,CHI,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.972771063675941,130881,0.912742498104128,41713,31.871
1983,CHL,NaN,40.49,208000000,NaN,901.263998961968,762.2745451869,NaN,4047.79023408665,-6.35854787209421,1.42203507713133,11976513,1.58365337634818,9863736,82.359
1983,CHN,NaN,16.19,0,NaN,317.020257790894,621.910717182477,NaN,524.409390725924,9.18113704957753,1.4449496950092,1023310000,4.47484202161229,220472140,21.545
1983,CIV,NaN,52.39,0,NaN,175.284554597314,372.274874623601,NaN,2274.5842583536,-7.35752507238058,3.6639084973874,9282050,4.24194730264878,3478541,37.476
1983,CMR,NaN,42.39,0,NaN,218.598820518681,449.764367786239,NaN,1618.03053291714,4.62688427748901,2.11829467137139,9240672,4.65335877984454,3185814,34.476
1983,COD,NaN,79.29,0,NaN,135.182773418881,326.589410337983,NaN,959.420302751012,-1.33625894199218,2.7470991708152,29005175,3.67452436354782,8075041,27.84
1983,COG,NaN,28.28,0,NaN,98.8804985626464,388.78531199359,NaN,2757.22695418818,3.67289019477417,2.08197793988306,1951851,3.92777430942788,988281,50.633
1983,COL,NaN,40.2,234000000,NaN,679.972052250011,679.253852274538,NaN,3222.12125512878,-0.733852363659466,2.29825611583074,28042329,3.30739143397712,18433064,65.733
1983,COM,NaN,63.64,NaN,NaN,NaN,NaN,NaN,1289.5869068209,2.1477183997864,2.58379822482721,356137,4.4474639584012,87425,24.548
1983,CPV,NaN,31.74,NaN,NaN,NaN,NaN,NaN,694.046147756181,7.98136857461931,1.41553277177226,330971,7.26302829243283,93112,28.133
1983,CRI,NaN,41.24,10000000,NaN,908.28253001298,431.608460830983,NaN,5278.167162422,0.0486798732729028,2.77410685602989,2622532,3.57675262235681,1158005,44.156
1983,CUB,NaN,121.16,1085000000,NaN,1050.91936164436,1575.22316136935,NaN,4867.04849033588,4.61209493279864,0.761228530374388,9984591,1.49468820263417,6981725,69.925
1983,CUW,NaN,NaN,0,NaN,4961.66288477696,28902.8506407161,NaN,NaN,NaN,0.702386211025075,151159,1.06660384885887,124984,82.684
1983,CYM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.40268486791603,19572,4.40268486791603,19572,100
1983,CYP,NaN,55.88,0,NaN,1624.08106553287,1266.07084046549,NaN,11801.1376953125,4.71504118894418,1.60293635705018,707477,2.95650920430876,451526,63.822
1983,CZE,NaN,NaN,0,NaN,4812.15545819314,4646.5744969709,NaN,NaN,NaN,0.087505593392119,10323856,0.0490580674807626,7786562,75.423
1983,DEU,NaN,106.91,2469000000,NaN,5965.45819348748,4268.04891217242,NaN,24221.3403747435,1.83903418369323,-0.262152572305171,78128282,-0.267624344289567,57114118,73.103
1983,DJI,NaN,97.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.49104949912794,367726,4.24855058617866,273971,74.504
1983,DMA,NaN,56.88,NaN,NaN,NaN,NaN,NaN,3543.77561929708,3.06293367450121,-0.49277162414263,72269,2.94775486250727,37043,51.257
1983,DNK,NaN,90.13,60000000,NaN,4739.65434545549,3233.16010000984,NaN,33949.3314179257,2.66654494820963,-0.0686662119157628,5114297,0.0609780001768357,4302863,84.134
1983,DOM,NaN,38.41,93000000,NaN,369.273034788285,627.626535797605,NaN,2853.37750608352,2.37727244835655,2.17459502251037,6147213,2.68788372551767,3277878,53.323
1983,DZA,NaN,29.37,0,NaN,425.971990963592,829.176770204937,NaN,3420.7449545785,1.92432382219008,3.35320501916948,20682111,5.2900497259339,9552860,46.189
1983,ECU,NaN,47.74,0,NaN,400.642437652294,589.746918810674,NaN,4068.76209602003,-2.86662206062306,2.57107471570445,8795873,4.27713117129646,4367855,49.658
1983,EGY,NaN,20.68,0,NaN,496.81476607988,451.387384693455,NaN,1647.29938264709,2.28688779513475,2.7077568266867,47353665,2.74420504381761,20791100,43.906
1983,ERI,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.74705736558148,1799814,3.99287572208791,268892,14.94
1983,ESP,NaN,62.89,560000000,NaN,2792.15986262011,1781.47220997851,NaN,14884.5774725596,1.27551460782563,0.487183210573659,38171525,0.804979190558383,28151118,73.749
1983,EST,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.687096401884296,1508745,0.987469469681079,1061357,70.347
1983,ETH,NaN,NaN,0,NaN,20.4000571515447,473.823392049841,NaN,311.934205117689,5.34254230752128,2.70874939243861,38235187,4.60503228599005,4213518,11.02
1983,FIN,NaN,113.99,0,NaN,9124.16463077973,4823.85883071065,NaN,25363.8552151954,2.5038433847941,0.595991320809624,4855787,1.71948502704537,3603091,74.202
1983,FJI,NaN,95.55,NaN,NaN,NaN,NaN,NaN,3189.1666796357,-6.26227858971056,2.42628058798333,693593,2.82219645006702,265098,38.221
1983,FRA,NaN,107.06,796000000,NaN,4713.24310816761,3349.39299896758,NaN,24356.6592918128,0.701053708942496,0.534621481991409,55992656,0.636714814823197,41154602,73.5
1983,FRO,NaN,79.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.13697711474822,44669,0.864988129881892,13817,30.933
1983,FSM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.85073186370192,83153,2.5957424940101,21855,26.283
1983,GAB,NaN,58.87,0,NaN,891.384271690967,2012.83445403638,NaN,9112.39176455395,2.80716105418581,2.68813943077155,811098,4.98788550945015,484469,59.73
1983,GBR,NaN,100.13,0,NaN,4549.17528756934,3377.9049126009,NaN,25365.728367107,4.18632130669565,0.0341013738761532,56332848,-0.0295828084478234,44215089,78.489
1983,GEO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4326.02689524926,3.38925386939822,0.878842348486769,4582900,1.51621633615884,2452585,53.516
1983,GHA,NaN,47.87,0,NaN,151.72366945466,282.771253617204,NaN,702.423705063583,-7.49761589478405,3.12241979488404,12984131,3.84103908358464,4134407,31.842
1983,GIB,NaN,NaN,0,NaN,2044.70629007104,1155.67492635592,NaN,NaN,NaN,-0.0277209884307523,28855,-0.0277209884307523,28855,100
1983,GIN,NaN,21.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.13426156443151,5282274,4.6903684939488,1377194,26.072
1983,GMB,NaN,39.03,NaN,NaN,NaN,NaN,NaN,695.940271685557,7.07948856776679,3.49062030044606,795563,6.41926649238431,246688,31.008
1983,GNB,NaN,41.65,NaN,NaN,NaN,NaN,NaN,547.129705360056,-4.9223992088025,1.59030609437012,872394,7.32359238642518,184895,21.194
1983,GNQ,NaN,67.3,NaN,NaN,NaN,NaN,NaN,445.22821370123,-1.54482272112492,6.44007404983837,336744,6.77074908746405,94797,28.151
1983,GRC,NaN,109.51,0,NaN,2424.58661224803,1599.0702196803,NaN,14456.7534308793,-1.65240245601859,0.581724932326243,9846627,0.858721777206856,6905833,70.134
1983,GRD,NaN,78.22,NaN,NaN,NaN,NaN,NaN,3641.84064357179,1.89827539142719,1.68766941446961,98177,1.83976101762259,32475,33.078
1983,GRL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25901.4746247064,2.26577079460306,1.15831410896309,52100,1.63354837570391,40240,77.237
1983,GTM,NaN,28.24,80000000,NaN,167.770283353556,469.307217271227,NaN,2875.09039634443,-5.18224187797675,2.71559914034248,7462585,3.53772415396372,2962273,39.695
1983,GUM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.44681843173036,119067,2.1437841187962,110657,92.937
1983,GUY,NaN,29.04,NaN,NaN,NaN,NaN,NaN,2653.4016164507,-6.64066740079942,-0.162643303455231,778372,-0.460278039486066,235185,30.215
1983,HKG,NaN,189.14,0,NaN,2624.83396007558,1153.82836616714,NaN,14174.6649839107,4.37897929506808,1.51940790612199,5345100,1.82950201627203,4937590,92.376
1983,HND,NaN,33.5,0,NaN,225.483012163032,477.04737608343,NaN,1536.23848514959,-2.07278897888889,2.99618987111525,4137784,4.57510011760476,1513477,36.577
1983,HRV,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.516977874983413,4658254,1.23996830910373,2263306,48.587
1983,HTI,NaN,61.52,12000000,NaN,50.0188487695113,308.416721701294,NaN,1899.54439897751,-1.11166830633977,2.02197581058211,5997739,5.66914213258582,1281117,21.36
1983,HUN,NaN,185.91,0,NaN,2950.6627227205,2594.3947792326,NaN,NaN,NaN,-0.150240752751468,10689463,0.129757081256798,6919717,64.734
1983,IDN,NaN,31.76,209000000,NaN,65.7721507224379,385.277307107282,NaN,1146.72781714716,2.05382717135947,2.26871796150833,158790611,5.63839686922389,38768728,24.415
1983,IMN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.086652436332176,64598,-0.0926493289424754,33444,51.773
1983,IND,NaN,27.25,0,NaN,166.487772077772,302.154647362203,NaN,427.527693155677,4.89273298922413,2.25868924622921,745826546,3.2350045343625,178095921,23.879
1983,INX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 
1983,IRL,NaN,78.14,0,NaN,2852.78869708882,2336.18355836609,NaN,17138.9995303703,-0.949008379513359,0.708938993466408,3510600,0.99708619656605,1964356,55.955
1983,IRN,NaN,36.92,0,NaN,675.910998972336,972.687917180677,NaN,4418.72675073745,7.2315412881623,3.53206953691521,44027986,4.96965985903352,22857569,51.916
1983,IRQ,NaN,123.8,0,NaN,1031.68755594654,806.262281735111,NaN,2380.41484734877,-15.6166219612826,2.96946525668905,14903737,3.93577088108892,10058234,67.488
1983,ISL,NaN,89.51,193000000,NaN,14642.771239403,7254.2862809471,NaN,NaN,NaN,1.32404443001488,236977,1.61828504620858,211056,89.062
1983,ISR,NaN,38.34,0,NaN,3313.27649208283,1793.92204628502,NaN,NaN,NaN,1.81912587693629,4105000,2.17798428234222,3678408,89.608
1983,ITA,NaN,112.15,3393000000,NaN,3134.3923353187,2203.86418771745,NaN,22276.812376138,1.1324911624162,0.0362946366697159,56564074,0.00638799801151978,37822134,66.866
1983,JAM,NaN,50.25,361000000,NaN,754.216040795743,896.446227173096,NaN,3957.24817997282,0.39485283755829,1.49700881643356,2232782,1.92068117580181,1072093,48.016
1983,JOR,NaN,22.22,0,NaN,661.686784357311,931.058122264925,NaN,4661.3583191265,-6.43596396962357,4.40766517551833,2514785,6.60346818562452,1616454,64.278
1983,JPN,NaN,88.43,11031000000,NaN,4958.93786617717,2822.74098753636,NaN,21122.9648423051,2.91186541309219,0.695583303069267,119307000,0.839491787391523,91261504,76.493
1983,KAZ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.70590697338369,14885966,2.50060797709802,8255906,55.461
1983,KEN,NaN,40.28,157000000,NaN,107.695520082198,435.347296745597,NaN,1206.45368855286,-2.37995386291232,3.70928851646282,18069461,4.33472534361145,2869250,15.879
1983,KGZ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0796790384824,3838300,1.94980279658333,1476863,38.477
1983,KHM,NaN,32.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.88538850721037,6881962,6.11642179409859,917021,13.325
1983,KIR,NaN,46.55,NaN,NaN,NaN,NaN,NaN,1655.00797538744,-4.39162794125542,1.80023430089355,64121,2.55841808352068,21180,33.032
1983,KNA,NaN,243.72,NaN,NaN,NaN,NaN,NaN,5690.73752657638,1.64752384446074,-0.454365256943426,42600,-0.816653643000384,15122,35.498
1983,KOR,NaN,27.7,0,NaN,1140.70509385736,1168.98065399139,NaN,5103.52301682838,11.7170214097233,1.47421882108841,39910403,4.15519628315522,24621925,61.693
1983,KWT,NaN,23.11,0,NaN,6623.74109173354,7014.80506074787,NaN,NaN,NaN,4.90557193370538,1736028,5.54656482128388,1684537,97.034
1983,LAO,NaN,31.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.57732965260522,3543861,4.75009719169435,468286,13.214
1983,LBN,NaN,57.85,0,NaN,1054.396699056,622.857170444707,NaN,NaN,NaN,1.19335287306629,3106990,2.69474601918508,2399839,77.24
1983,LBR,NaN,47.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.96161444932462,2109151,5.67118435372926,805569,38.194
1983,LBY,NaN,65.78,0,NaN,1087.74643707545,2467.49232969349,NaN,NaN,NaN,4.72905699952835,3423592,6.47536106696479,2535341,74.055
1983,LCA,NaN,77.76,NaN,NaN,NaN,NaN,NaN,4804.68847957829,3.12987904826237,1.76414638260487,128440,2.78116240463408,35146,27.364
1983,LIE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.87368666900619,1.41468036490133,26055,0.623725003037274,4664,17.901
1983,LKA,NaN,45.89,0,NaN,115.656461862553,314.064260033022,NaN,1110.48466729374,3.34344358932486,1.41294193826491,15658442,1.32717351944643,2919360,18.644
1983,LSO,NaN,105.82,NaN,NaN,NaN,NaN,NaN,453.75987193617,-0.808317595461446,2.77830062478282,1530331,3.29512799382154,177977,11.63
1983,LTU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.807019735359073,3485192,2.0364948938251,2213306,63.506
1983,LUX,NaN,NaN,17000000,NaN,11137.1853991281,7576.20712101569,NaN,44056.251468465,2.96175285896065,0.0265336520751997,365622,0.0961301737623752,294534,80.557
1983,LVA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.588173150511269,2546011,1.00225424239294,1731364,68.003
1983,MAC,NaN,66.66,NaN,NaN,NaN,NaN,NaN,24227.1155821665,6.07282500290087,3.65700619581212,266253,3.85401621080451,263814,99.084
1983,MAF,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.4732385986935,10992,NaN,NaN, 
1983,MAR,NaN,31,0,NaN,283.219434086326,276.230739704429,NaN,1329.17626953125,-1.19936991852614,2.57241249301082,21287381,4.23095363090126,9227441,43.347
1983,MCO,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94802.0439390836,-0.29483651409916,1.48316192992406,27985,1.48316192992409,27985,100
1983,MDA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.954184562966348,2792407,2.74745713083084,1190934,42.649
1983,MDG,NaN,135.32,NaN,NaN,NaN,NaN,NaN,565.576975269135,-1.8876532743563,2.80167101325342,9740088,5.24827780231789,1942466,19.943
1983,MDV,NaN,81.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7221331392925,179339,5.57774165189399,43502,24.257
1983,MEX,NaN,51.17,1353000000,NaN,1008.62496290596,1388.34433425716,NaN,7523.6946902987,-6.25173329894984,1.99468010531636,72080310,2.76769657811464,48956226,67.919
1983,MHL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2682.93713592773,10.9936393961193,3.98669260734444,35975,5.28763768311609,21727,60.396
1983,MKD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.822133663117244,1974441,1.59627090358978,1083040,54.853
1983,MLI,NaN,113.54,NaN,NaN,NaN,NaN,NaN,397.972365566275,-0.349114892389508,2.15422011934712,7863944,4.72044040497264,1570587,19.972
1983,MLT,NaN,82.44,0,NaN,1860.68182643318,945.09022037734,NaN,7731.9541263866,-2.0034149239238,1.40948249289422,330524,1.41848274913336,296847,89.811
1983,MMR,NaN,12.82,0,NaN,33.6492542879228,278.841264216034,NaN,220.363657419052,2.96078784068831,1.94307558845737,35424262,2.1470886494165,8516701,24.042
1983,MNE,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.27042851904675,594506,4.06338945358184,238326,40.088
1983,MNG,NaN,68.46,NaN,NaN,NaN,NaN,NaN,1560.26270055016,3.28489430241612,2.43810533890399,1825773,3.54326275287698,983361,53.86
1983,MNP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.2330556189807,25594,12.5991551166101,22462,87.763
1983,MOZ,NaN,18.05,0,NaN,38.7229547702734,533.0144841938,NaN,190.886758067062,-17.5123788609005,2.17336055590412,12163328,8.85555000707394,1955133,16.074
